batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Rodolfo Durán,660710,1,2026,0.0,0,0.831,1.0,0.5,108.3
Manny Machado,592518,11,2024–2026,0.182,0,0.474,0.7,0.207,93.8
Fernando Tatis Jr.,665487,9,2024–2026,0.111,0,0.372,0.8,0.258,99.3
Xander Bogaerts,593428,13,2024–2026,0.385,1,0.35,0.667,0.346,95.0
Ty France,664034,3,2024–2026,0.333,0,0.346,0.333,0.111,86.9
Miguel Andujar,609280,6,2025–2026,0.5,1,0.256,0.8,0.154,93.3
Gavin Sheets,657757,7,2025–2026,0.143,0,0.2,0.6,0.111,92.5
Jackson Merrill,701538,6,2024–2026,0.0,0,0.155,0.25,0.25,83.6
Freddy Fermin,666023,1,2024,0.0,0,0.0,0.0,0.0,75.8
Jase Bowen,687749,2,2026,0.0,0,,,0.0,
