batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gavin Sheets,657757,5,2024,0.6,1,1.456,0.4,0.125,105.6
Fernando Tatis Jr.,665487,2,2023,0.5,1,0.66,0.5,0.0,85.0
Jake Cronenworth,630105,4,2023–2024,0.5,0,0.45,0.25,0.0,83.6
Ty France,664034,7,2024–2025,0.286,1,0.423,0.75,0.583,96.6
Luis Rengifo,650859,11,2023–2025,0.545,1,0.356,0.4,0.25,88.3
Austin Hays,669720,5,2025,0.2,1,0.304,0.2,0.0,91.2
Freddy Fermin,666023,12,2024–2025,0.417,1,0.304,0.1,0.281,83.7
Manny Machado,592518,5,2023–2024,0.4,0,0.242,0.4,0.071,88.8
Xander Bogaerts,593428,4,2023–2024,0.25,0,0.239,0.4,0.111,89.2
Jackson Merrill,701538,2,2024,0.0,0,0.0,,0.333,
Luis Campusano,669134,2,2025,0.5,0,,1.0,0.5,98.0
