batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Spencer Jones,682987,1,2026,1.0,1,1.367,1.0,0.5,111.6
José Caballero,676609,3,2025–2026,0.667,0,0.54,0.25,0.111,88.2
Amed Rosario,642708,3,2022,0.667,0,0.475,0.667,0.0,97.4
Jazz Chisholm Jr.,665862,3,2025–2026,0.333,1,0.418,0.333,0.357,91.5
Trent Grisham,663757,8,2022–2025,0.25,0,0.363,1.0,0.2,102.7
Ben Rice,700250,6,2025–2026,0.333,1,0.343,0.5,0.1,88.5
Max Schuemann,680474,5,2025,0.4,0,0.304,0.75,0.2,99.1
Austin Wells,669224,5,2024–2025,0.4,0,0.301,0.6,0.0,80.6
Paul Goldschmidt,502671,5,2025–2026,0.2,1,0.288,0.667,0.333,100.3
Anthony Volpe,683011,5,2024–2026,0.2,0,0.178,0.125,0.154,86.2
Ryan McMahon,641857,7,2025–2026,0.143,0,0.031,0.25,0.364,77.5
