batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,9,2023–2024,0.333,0,0.442,0.222,0.0,86.0
Blake Perkins,663368,2,2023,0.5,0,0.384,0.0,0.0,71.1
Christian Yelich,592885,5,2023,0.4,0,0.346,0.667,0.1,96.0
Sal Frelick,686217,9,2023–2024,0.222,0,0.344,0.1,0.071,81.8
William Contreras,661388,9,2023–2024,0.222,0,0.342,0.556,0.143,96.6
Garrett Mitchell,669003,4,2024,0.25,0,0.311,0.5,0.571,90.3
Jackson Chourio,694192,5,2024,0.0,0,0.266,0.667,0.286,95.8
Joey Ortiz,687401,4,2024,0.5,0,0.261,0.667,0.167,92.2
Jake Bauers,641343,7,2023–2024,0.0,0,0.121,0.5,0.438,70.0
David Hamilton,666152,2,2024–2025,0.0,0,,0.0,0.333,
