batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ryan McMahon,641857,4,2023–2026,0.5,1,0.592,0.333,0.4,90.7
Trent Grisham,663757,6,2023–2026,0.333,0,0.534,0.4,0.111,87.5
Cody Bellinger,641355,5,2025–2026,0.4,1,0.483,0.6,0.182,94.6
Ben Rice,700250,5,2025–2026,0.0,0,0.293,0.25,0.154,90.1
Max Schuemann,680474,3,2024–2026,0.0,0,0.238,0.667,0.111,87.0
Paul Goldschmidt,502671,3,2026,0.333,0,0.18,0.0,0.4,65.7
Anthony Volpe,683011,3,2023–2025,0.0,0,0.176,0.333,0.0,83.5
Jazz Chisholm Jr.,665862,3,2025–2026,0.333,0,0.162,0.667,0.125,87.4
José Caballero,676609,2,2026,0.0,0,0.107,0.0,0.25,85.4
J.C. Escarra,641555,2,2026,0.0,0,0.0,0.0,0.5,77.5
