batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Carson Kelly,608348,3,2024–2025,0.333,0,0.703,0.75,0.286,97.8
Michael Busch,683737,13,2024–2026,0.231,1,0.404,0.625,0.303,95.4
Nico Hoerner,663538,12,2024–2026,0.25,0,0.362,0.333,0.115,87.8
Ian Happ,664023,11,2024–2026,0.273,0,0.342,0.667,0.5,94.1
Dansby Swanson,621020,8,2024–2026,0.25,1,0.335,0.4,0.222,84.8
Seiya Suzuki,673548,14,2024–2026,0.286,1,0.295,0.333,0.333,81.0
Pete Crow-Armstrong,691718,14,2024–2026,0.286,0,0.225,0.111,0.472,78.5
Miguel Amaya,665804,6,2024–2026,0.0,0,0.128,0.333,0.158,92.8
Alex Bregman,608324,7,2024–2026,0.143,0,0.084,0.0,0.222,78.5
Michael Conforto,624424,4,2025,0.0,0,0.0,,0.231,
