batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jackson Chourio,694192,8,2024–2026,0.375,1,0.359,0.5,0.214,89.6
Cooper Pratt,806198,2,2026,0.0,0,0.346,0.5,0.25,93.7
Gary Sánchez,596142,7,2020–2026,0.286,0,0.345,0.5,0.2,90.4
Sal Frelick,686217,7,2024–2026,0.429,0,0.32,0.167,0.1,92.0
Christian Yelich,592885,8,2022–2023,0.125,0,0.296,0.75,0.318,91.9
William Contreras,661388,11,2021–2026,0.182,0,0.274,0.0,0.176,83.3
Joey Ortiz,687401,8,2024–2026,0.25,0,0.244,0.143,0.182,82.4
Jake Bauers,641343,3,2024,0.0,0,0.192,0.5,0.4,90.2
Brice Turang,668930,7,2024–2026,0.0,0,0.149,0.0,0.286,89.3
Andrew Vaughn,683734,2,2026,0.0,0,0.074,0.0,0.0,90.9
David Hamilton,666152,2,2025,0.5,1,,1.0,0.25,101.0
Garrett Mitchell,669003,0,2022,,0,,0.0,0.0,46.5
