batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Liam Hicks,689414,2,2026,0.5,0,0.562,1.0,0.0,99.6
Chandler Simpson,802415,2,2026,0.5,0,0.369,0.5,0.143,93.8
Victor Mesa Jr.,683748,1,2026,0.0,0,0.349,,0.143,
Nick Fortes,663743,4,2023–2024,0.25,0,0.314,0.333,0.286,82.6
Jonathan Aranda,666018,5,2023–2026,0.2,0,0.271,0.333,0.412,91.1
Richie Palacios,680700,2,2026,0.0,0,0.182,0.0,0.2,79.6
Nick Madrigal,663611,5,2020–2026,0.2,0,0.162,0.4,0.1,92.8
Cedric Mullins,656775,2,2026,0.0,0,0.126,0.0,0.333,60.5
Yandy Díaz,650490,6,2023–2026,0.0,0,0.109,0.667,0.25,98.4
Junior Caminero,691406,3,2026,0.0,0,0.026,0.0,0.6,88.1
