batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Derek Hill,656537,0,2026,,0,0.699,,,
Bryce Harper,547180,8,2018–2025,0.375,1,0.398,0.556,0.238,94.0
Alec Bohm,664761,5,2021–2025,0.2,0,0.396,0.333,0.333,82.1
Trea Turner,607208,13,2018–2025,0.308,2,0.371,0.357,0.2,90.4
Brandon Marsh,669016,2,2025,0.0,0,0.284,0.5,0.0,85.9
Kyle Schwarber,656941,5,2020–2025,0.2,0,0.281,0.667,0.125,99.2
J.T. Realmuto,592663,13,2018–2025,0.154,0,0.252,0.3,0.294,79.5
Rafael Marchán,665561,2,2021,0.0,0,0.117,0.0,0.0,69.9
Edmundo Sosa,624641,3,2022–2026,0.0,0,0.113,0.0,0.375,83.2
Bryson Stott,681082,2,2025,0.0,0,0.086,0.0,0.0,82.9
Justin Crawford,702222,1,2026,1.0,0,,1.0,0.0,104.0
