batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Chase DeLauter,800050,3,2024–2026,1.0,1,0.734,0.667,0.0,104.1
Kyle Manzardo,700932,10,2024–2026,0.6,1,0.553,0.667,0.435,98.2
Brayan Rocchio,677587,4,2024–2026,1.0,1,0.534,0.2,0.25,72.4
Gabriel Arias,672356,5,2022–2025,0.4,1,0.507,0.6,0.389,86.8
Travis Bazzana,683953,2,2026,1.0,0,0.442,0.5,0.0,97.2
José Ramírez,608070,18,2020–2026,0.389,3,0.441,0.385,0.175,92.3
Steven Kwan,680757,20,2022–2026,0.35,0,0.427,0.308,0.105,88.1
Austin Hedges,595978,16,2020–2022,0.188,0,0.211,0.214,0.25,76.5
Rhys Hoskins,656555,5,2025,0.0,0,0.142,0.2,0.0,88.5
Patrick Bailey,672275,3,2026,0.0,0,0.09,0.0,0.0,88.6
Angel Martínez,682657,2,2026,0.0,0,0.072,0.0,0.333,94.9
David Fry,681807,2,2024,0.0,0,,0.0,0.0,
