batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Caleb Durbin,702332,2,2026,1.0,0,0.916,0.5,0.0,87.2
Roman Anthony,701350,2,2025,0.5,0,0.54,0.5,0.0,98.4
Nick Sogard,686765,3,2024–2025,0.333,0,0.464,0.333,0.167,85.4
Wilyer Abreu,677800,17,2023–2026,0.471,2,0.464,0.357,0.238,91.0
Mickey Gasper,681508,4,2025–2026,0.5,0,0.455,0.0,0.0,79.5
Adley Rutschman,668939,16,2023–2025,0.312,0,0.405,0.636,0.206,95.2
Eli White,642201,12,2020–2025,0.417,0,0.358,0.111,0.147,71.6
Trevor Story,596115,9,2019–2026,0.333,0,0.35,0.333,0.292,78.8
Jarren Duran,680776,21,2023–2026,0.238,0,0.279,0.357,0.231,92.5
Ceddanne Rafaela,678882,14,2024–2026,0.143,0,0.224,0.364,0.36,77.2
Isiah Kiner-Falefa,643396,20,2018–2026,0.3,0,0.209,0.267,0.212,83.2
Connor Wong,657136,10,2023–2024,0.1,0,0.141,0.286,0.231,81.3
Jahmai Jones,663330,2,2026,0.5,0,,0.0,0.333,26.0
