batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Junior Caminero,691406,6,2025–2026,0.5,2,0.576,0.5,0.125,88.2
Jonny DeLuca,676356,1,2024,0.0,0,0.52,0.0,0.0,49.9
Cedric Mullins,656775,10,2024–2026,0.4,1,0.426,0.556,0.13,97.0
Victor Mesa Jr.,683748,1,2026,1.0,1,0.408,1.0,0.0,96.4
Yandy Díaz,650490,9,2024–2026,0.222,1,0.401,0.444,0.053,90.8
Hunter Feduccia,676439,2,2026,0.0,0,0.386,0.0,0.0,72.2
Ben Williamson,810938,3,2025,0.333,0,0.357,0.0,0.4,82.5
Taylor Walls,670764,1,2026,0.0,0,0.35,,0.5,
Jonathan Aranda,666018,8,2024–2026,0.375,0,0.248,0.429,0.083,92.9
Ryan Vilade,668723,1,2024,0.0,0,0.246,1.0,0.0,96.3
Richie Palacios,680700,6,2023–2026,0.167,0,0.228,0.167,0.222,73.6
Chandler Simpson,802415,6,2025–2026,0.333,0,0.162,0.2,0.222,83.8
Nick Fortes,663743,5,2021–2025,0.0,0,0.03,0.0,0.273,83.5
