batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ronny Mauricio,677595,3,2023–2026,0.333,0,0.606,0.0,0.125,83.1
Brett Baty,683146,16,2023–2026,0.188,2,0.539,0.833,0.219,97.6
Bo Bichette,666182,7,2024–2026,0.429,0,0.518,0.6,0.095,97.0
Juan Soto,665742,12,2023–2026,0.333,1,0.494,0.375,0.174,83.9
Francisco Lindor,596019,29,2023–2026,0.31,2,0.397,0.429,0.188,89.5
Carson Benge,701807,5,2026,0.2,0,0.339,0.75,0.0,92.1
Marcus Semien,543760,6,2023–2026,0.0,0,0.269,0.333,0.364,93.2
Luis Torrens,620443,12,2025–2026,0.333,1,0.248,0.333,0.286,90.8
Mark Vientos,668901,24,2023–2026,0.125,2,0.227,0.474,0.244,92.9
Francisco Alvarez,682626,16,2023–2026,0.125,0,0.172,0.143,0.27,78.8
A.J. Ewing,805999,4,2026,0.0,0,0.14,,0.333,
