batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Josh Lowe,666139,9,2021–2024,0.333,0,0.464,0.385,0.222,91.0
Jo Adell,666176,12,2022–2026,0.25,0,0.377,0.4,0.32,88.3
Nolan Schanuel,694384,11,2024–2026,0.273,0,0.374,0.25,0.143,82.1
Logan O'Hoppe,681351,5,2024–2025,0.0,0,0.36,0.333,0.615,85.7
Mike Trout,545361,21,2015–2026,0.143,1,0.303,0.368,0.24,89.0
Oswald Peraza,672724,3,2025–2026,0.333,0,0.299,0.333,0.333,70.6
Jorge Soler,624585,9,2019–2026,0.0,0,0.264,0.25,0.263,90.1
Zach Neto,687263,11,2023–2026,0.182,0,0.254,0.182,0.206,85.1
Jose Siri,642350,9,2022–2026,0.111,0,0.202,0.4,0.435,91.9
Wade Meckler,685133,3,2026,0.333,0,0.179,0.0,0.5,82.2
Vaughn Grissom,687093,3,2026,0.0,0,,1.0,0.333,103.0
