batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andrew Pinckney,687605,2,2026,0.5,1,0.728,0.5,0.333,91.9
Brady House,691781,4,2026,0.5,0,0.467,0.667,0.154,91.8
Jacob Young,696285,13,2024–2026,0.385,0,0.406,0.462,0.111,85.4
Andrés Chaparro,665953,8,2024–2026,0.25,0,0.352,0.5,0.333,90.9
CJ Abrams,682928,22,2022–2026,0.273,0,0.277,0.176,0.319,76.4
Keibert Ruiz,660688,10,2022–2026,0.2,0,0.254,0.25,0.333,89.0
Dylan Crews,686611,8,2025–2026,0.5,0,0.205,0.5,0.4,93.6
Nasim Nuñez,683083,6,2026,0.167,0,0.195,0.667,0.417,102.2
James Wood,695578,11,2024–2026,0.0,0,0.162,0.25,0.278,90.2
Daylen Lile,695734,6,2026,0.333,0,0.13,0.25,0.214,92.8
Harry Ford,695670,3,2026,0.333,0,0.11,0.0,0.25,78.8
José Tena,677588,2,2025,0.0,0,0.063,0.0,0.2,84.6
Jorbit Vivas,678391,2,2026,0.0,0,0.048,0.0,0.0,67.1
