batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Edwin Arroyo,695490,0,2026,,0,0.729,,,
TJ Friedl,670770,4,2022–2025,0.25,0,0.513,0.333,0.0,94.1
JJ Bleday,668709,2,2025–2026,0.5,0,0.458,0.0,0.333,80.6
Elly De La Cruz,682829,4,2024–2026,0.5,0,0.411,0.333,0.429,86.7
Eugenio Suárez,553993,4,2023–2026,0.5,0,0.398,0.667,0.167,98.0
Sal Stewart,701398,2,2026,0.0,0,0.356,1.0,0.6,101.4
Noelvi Marte,682622,3,2025–2026,0.333,0,0.338,0.333,0.0,81.1
Tyler Stephenson,663886,4,2023–2026,0.5,0,0.298,0.5,0.5,85.2
Dane Myers,667472,1,2024–2026,1.0,0,0.232,0.0,0.0,35.6
Jose Trevino,624431,4,2020–2026,0.25,0,0.232,0.5,0.143,92.6
Ke'Bryan Hayes,663647,3,2024–2026,0.0,0,0.114,0.333,0.0,92.4
Nathaniel Lowe,663993,4,2021–2026,0.0,0,0.011,0.0,0.5,87.5
