batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
JJ Bleday,668709,1,2026,0.0,0,0.488,0.0,0.0,84.2
Jose Trevino,624431,2,2026,0.5,0,0.448,0.0,0.75,73.6
Tyler Stephenson,663886,2,2025–2026,0.0,0,0.394,0.0,0.0,78.5
Eugenio Suárez,553993,4,2026,0.25,0,0.393,0.333,0.375,89.9
Noelvi Marte,682622,4,2025–2026,0.25,0,0.374,0.0,0.2,74.4
TJ Friedl,670770,4,2025–2026,0.25,0,0.34,0.667,0.125,89.3
Elly De La Cruz,682829,6,2025–2026,0.167,0,0.264,0.5,0.385,90.6
Sal Stewart,701398,7,2025–2026,0.0,0,0.136,0.333,0.316,91.5
Edwin Arroyo,695490,2,2026,0.0,0,0.0,0.0,0.5,
Nathaniel Lowe,663993,2,2026,0.0,0,0.0,,0.143,
Matt McLain,680574,2,2025–2026,0.0,0,0.0,,0.5,
Spencer Steer,668715,1,2026,0.0,0,,0.0,0.0,86.2
