batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elly De La Cruz,682829,7,2024–2026,0.286,0,0.559,0.429,0.0,93.4
Eugenio Suárez,553993,7,2023–2024,0.286,1,0.488,0.333,0.0,81.1
Nathaniel Lowe,663993,3,2024–2026,0.333,0,0.486,0.0,0.167,75.4
JJ Bleday,668709,6,2024–2026,0.333,0,0.411,0.5,0.312,91.6
TJ Friedl,670770,4,2024–2026,0.5,0,0.336,0.2,0.231,80.4
Spencer Steer,668715,4,2024,0.25,0,0.311,0.333,0.375,87.3
Ke'Bryan Hayes,663647,7,2022–2024,0.286,0,0.275,0.333,0.308,80.6
Tyler Stephenson,663886,4,2024,0.25,0,0.144,0.0,0.125,80.2
Noelvi Marte,682622,3,2024,0.0,0,0.113,0.0,0.375,84.8
Jose Trevino,624431,1,2026,1.0,0,,1.0,0.0,98.2
Sal Stewart,701398,2,2026,0.0,0,,0.0,0.5,
