batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ezequiel Tovar,678662,19,2023–2026,0.421,2,0.372,0.429,0.17,91.8
Kyle Karros,691720,3,2026,0.333,0,0.371,0.667,0.167,94.8
Hunter Goodman,696100,14,2023–2026,0.214,1,0.36,0.455,0.167,92.5
Willi Castro,650489,6,2023–2026,0.167,0,0.353,0.167,0.083,80.1
Jordan Beck,687597,8,2024–2025,0.25,1,0.325,0.667,0.357,89.2
Jake McCarthy,664983,6,2025–2026,0.167,0,0.282,0.333,0.0,82.7
Mickey Moniak,666160,11,2025–2026,0.273,0,0.169,0.5,0.136,94.6
TJ Rumfield,681198,4,2026,0.0,0,0.052,0.0,0.182,80.7
Connor Norby,681393,2,2025,0.0,0,0.032,0.0,0.333,82.3
Troy Johnston,687859,5,2025–2026,0.0,0,0.019,0.0,0.429,79.5
