batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Miguel Vargas,678246,5,2025–2026,0.0,0,0.459,0.5,0.182,93.9
Sam Antonacci,803011,3,2026,0.333,0,0.372,1.0,0.0,97.5
Colson Montgomery,695657,8,2025–2026,0.25,1,0.369,0.4,0.368,91.8
Munetaka Murakami,808959,3,2026,0.333,1,0.363,0.5,0.667,98.7
Andrew Benintendi,643217,7,2025–2026,0.0,0,0.326,0.333,0.071,79.2
Tristan Peters,671976,2,2026,0.0,0,0.281,0.0,0.25,83.9
Chase Meidroth,805367,7,2025–2026,0.143,0,0.247,0.143,0.0,83.7
Brenton Doyle,686668,2,2025,0.5,0,0.16,1.0,0.25,100.2
Drew Romo,691011,2,2026,0.5,1,0.089,0.0,0.5,93.4
Jake Rogers,668670,5,2025–2026,0.0,0,0.073,0.2,0.0,78.1
