batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jonathan Aranda,666018,5,2025–2026,0.2,1,0.699,0.6,0.0,96.3
Taylor Walls,670764,4,2022,0.25,0,0.396,0.5,0.0,93.1
Junior Caminero,691406,5,2025–2026,0.2,1,0.395,0.333,0.214,91.5
Jonny DeLuca,676356,3,2026,0.333,0,0.28,0.333,0.2,89.5
Yandy Díaz,650490,12,2022–2026,0.167,0,0.253,0.333,0.222,86.7
Chandler Simpson,802415,6,2025–2026,0.0,0,0.215,0.167,0.143,80.5
Jorge Mateo,622761,4,2022–2023,0.25,0,0.192,0.0,0.143,75.6
Richie Palacios,680700,2,2026,0.0,0,0.174,0.0,0.0,71.0
Cedric Mullins,656775,7,2022,0.143,1,0.127,0.25,0.462,69.7
Liam Hicks,689414,2,2025,0.0,0,0.092,0.0,0.5,91.9
Victor Mesa Jr.,683748,3,2026,0.0,0,0.086,0.5,0.286,87.3
