batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Griffin Conine,665052,6,2025,0.5,0,0.446,0.25,0.364,89.3
Heriberto Hernández,681715,3,2025–2026,0.0,0,0.374,0.0,0.143,78.0
Kyle Stowers,669065,5,2023–2025,0.2,0,0.344,0.25,0.167,85.2
Otto Lopez,672640,10,2025,0.3,0,0.302,0.444,0.062,89.6
Javier Sanoja,691594,4,2025,0.25,0,0.181,1.0,0.5,99.1
Jakob Marsee,805300,6,2025,0.167,0,0.151,0.167,0.0,74.3
Graham Pauley,688363,6,2025–2026,0.0,0,0.136,0.0,0.5,57.8
Agustín Ramírez,682663,2,2025,0.0,0,0.131,0.5,0.25,85.9
Esteury Ruiz,665923,2,2026,0.0,0,,1.0,0.5,102.4
Joe Mack,691788,2,2026,0.0,0,,0.0,0.0,82.2
