batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Marcus Semien,543760,5,2025–2026,0.2,0,0.455,0.4,0.125,89.5
Francisco Lindor,596019,20,2022–2025,0.3,0,0.447,0.421,0.091,90.4
Ronny Mauricio,677595,4,2023,0.25,1,0.446,1.0,0.667,112.9
Juan Soto,665742,17,2021–2026,0.353,0,0.404,0.385,0.242,85.8
Christopher Morel,666624,7,2024–2025,0.0,0,0.361,0.667,0.6,104.1
Mark Vientos,668901,17,2023–2026,0.353,2,0.342,0.444,0.347,91.8
Bo Bichette,666182,12,2024–2026,0.167,0,0.233,0.667,0.222,95.0
Luis Torrens,620443,10,2024–2026,0.1,0,0.199,0.429,0.2,87.3
Francisco Alvarez,682626,11,2023–2026,0.091,0,0.065,0.429,0.409,88.0
Brett Baty,683146,4,2023–2024,0.0,0,0.06,0.5,0.6,68.0
Carson Benge,701807,3,2026,0.0,0,0.047,0.0,0.167,81.6
