batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Angel Martínez,682657,2,2025,0.0,0,0.334,0.5,0.0,89.6
José Ramírez,608070,2,2025,0.0,0,0.267,0.5,0.333,78.4
Jo Adell,666176,7,2025–2026,0.143,0,0.244,0.6,0.294,96.6
Steven Kwan,680757,2,2025–2026,0.0,0,0.144,0.0,0.2,86.0
Brayan Rocchio,677587,1,2025,0.0,0,0.08,0.0,0.0,84.6
Austin Hedges,595978,2,2025,0.0,0,0.02,0.0,0.333,77.9
Daniel Schneemann,682177,1,2025,0.0,0,0.0,,1.0,
David Fry,681807,3,2025–2026,0.0,0,0.0,0.5,0.143,77.7
Patrick Bailey,672275,2,2025,0.0,0,0.0,,0.375,
Chase DeLauter,800050,1,2026,1.0,0,,0.0,0.0,69.2
Nathaniel Lowe,663993,2,2026,0.5,0,,0.0,0.6,90.5
Travis Bazzana,683953,1,2026,1.0,0,,1.0,0.0,100.1
