batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alec Bohm,664761,3,2025–2026,1.0,0,0.778,0.667,0.0,94.4
Edmundo Sosa,624641,1,2024,0.0,0,0.456,1.0,0.0,103.0
Luis Arraez,650333,4,2025–2026,0.25,0,0.427,0.5,0.0,90.1
Bryson Stott,681082,3,2025–2026,0.333,0,0.315,0.333,0.1,92.7
Trea Turner,607208,4,2025–2026,0.0,0,0.305,0.25,0.286,83.6
J.T. Realmuto,592663,3,2025–2026,0.333,0,0.293,1.0,0.4,105.3
Justin Crawford,702222,2,2026,0.5,0,0.224,0.0,0.0,88.6
Brandon Marsh,669016,4,2024–2026,0.25,0,0.156,0.5,0.143,86.8
Bryce Harper,547180,4,2025–2026,0.25,0,0.151,1.0,0.5,98.4
Kyle Schwarber,656941,5,2025–2026,0.0,0,0.131,0.0,0.222,76.3
Bryan De La Cruz,650559,1,2024,0.0,0,0.0,,0.667,
