batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Harris II,671739,9,2024–2026,0.222,0,0.529,0.625,0.2,99.0
Drake Baldwin,686948,2,2025,1.0,0,0.51,1.0,0.0,107.0
Mauricio Dubón,643289,9,2023–2025,0.333,1,0.44,0.444,0.056,92.0
Mike Yastrzemski,573262,9,2024–2026,0.333,1,0.426,0.571,0.211,92.2
Matt Olson,621566,20,2018–2026,0.3,3,0.402,0.533,0.326,95.3
Austin Riley,663586,9,2021–2026,0.444,1,0.383,0.625,0.1,96.9
Ronald Acuña Jr.,660670,2,2026,0.0,0,0.28,1.0,0.75,99.6
Ha-Seong Kim,673490,6,2021,0.0,0,0.237,0.2,0.091,86.6
Ozzie Albies,645277,7,2021–2026,0.143,0,0.233,0.286,0.263,89.5
Dominic Smith,642086,13,2021–2026,0.0,0,0.181,0.3,0.25,87.5
Sean Murphy,669221,5,2021–2025,0.2,0,0.164,1.0,0.222,98.8
Kyle Farmer,571657,10,2019–2025,0.2,0,0.126,0.167,0.154,79.2
