batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tristan Peters,671976,6,2026,0.5,0,0.429,0.2,0.375,83.0
Sam Antonacci,803011,8,2026,0.5,1,0.408,0.286,0.154,86.0
Munetaka Murakami,808959,4,2026,0.25,0,0.33,0.667,0.333,96.2
Chase Meidroth,805367,6,2025–2026,0.333,0,0.309,0.6,0.1,93.6
Braden Montgomery,695731,3,2026,0.333,0,0.287,0.667,0.25,95.2
Andrew Benintendi,643217,10,2025–2026,0.0,0,0.286,0.444,0.25,89.0
Tommy Pham,502054,2,2025,0.0,0,0.264,0.0,0.429,87.3
Colson Montgomery,695657,10,2025–2026,0.1,0,0.247,0.375,0.208,90.0
Luisangel Acuña,682668,1,2026,0.0,0,0.199,1.0,0.0,106.0
Miguel Vargas,678246,11,2025–2026,0.182,0,0.183,0.375,0.333,85.6
Randal Grichuk,545341,4,2025–2026,0.25,0,0.169,0.333,0.4,88.7
Jake Rogers,668670,2,2026,0.0,0,0.116,0.0,0.333,34.4
Kyle Teel,691019,3,2025,0.0,0,0.081,0.5,0.0,87.7
