batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Logan O'Hoppe,681351,2,2026,1.0,1,0.887,0.5,0.0,92.6
Jorge Soler,624585,6,2019–2024,0.333,1,0.582,0.8,0.25,96.6
Jose Siri,642350,2,2024–2026,0.0,0,0.514,0.5,0.0,93.8
Mike Trout,545361,4,2023–2026,0.25,1,0.404,1.0,0.125,104.2
Josh Lowe,666139,2,2023,0.0,0,0.234,0.0,0.429,68.2
Nolan Schanuel,694384,1,2024,0.0,0,0.198,0.0,0.0,93.7
Wade Meckler,685133,3,2026,0.0,0,0.135,0.0,0.25,85.8
Oswald Peraza,672724,3,2026,0.333,0,0.117,0.333,0.0,84.3
Zach Neto,687263,4,2024–2026,0.0,0,0.08,0.0,0.375,79.7
Jo Adell,666176,4,2024–2026,0.0,0,0.062,0.0,0.091,77.1
