batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Victor Caratini,605170,2,2026,0.0,0,0.516,0.5,0.0,83.8
Austin Martin,668885,7,2025–2026,0.286,0,0.45,0.625,0.083,96.8
Alan Roden,702176,1,2025,0.0,0,0.361,,0.667,
Kody Clemens,665019,7,2025–2026,0.143,0,0.298,0.667,0.231,90.8
Ryan Jeffers,680777,11,2025–2026,0.455,0,0.27,0.125,0.158,78.5
Ryan Kreidler,668952,4,2026,0.0,0,0.203,0.0,0.167,74.6
Luke Keaschall,807712,10,2025–2026,0.1,0,0.167,0.222,0.062,81.8
Brooks Lee,686797,11,2025–2026,0.091,0,0.158,0.333,0.478,92.8
Royce Lewis,668904,11,2025–2026,0.182,0,0.156,0.333,0.308,86.2
Josh Bell,605137,7,2026,0.0,0,0.102,0.2,0.25,88.0
Trevor Larnach,663616,2,2025,0.0,0,0.083,0.5,0.5,97.4
Alex Jackson,656577,4,2026,0.0,0,0.005,0.0,0.667,88.4
