batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Conforto,624424,8,2019–2025,0.125,0,0.563,0.5,0.316,95.3
Dansby Swanson,621020,16,2018–2025,0.312,1,0.498,0.6,0.25,89.9
Ian Happ,664023,10,2019–2025,0.1,1,0.417,0.125,0.393,82.7
Miguel Amaya,665804,5,2023,0.4,0,0.4,0.2,0.125,87.1
Alex Bregman,608324,14,2019–2024,0.286,0,0.347,0.267,0.107,90.3
Carson Kelly,608348,1,2025,0.0,0,0.346,,1.0,
Michael Busch,683737,2,2025,0.0,0,0.342,1.0,0.0,107.2
Nico Hoerner,663538,10,2019–2025,0.0,0,0.31,0.286,0.133,82.2
Pete Crow-Armstrong,691718,3,2025,0.333,0,0.258,0.0,0.4,83.3
Seiya Suzuki,673548,8,2023–2025,0.0,0,0.132,0.5,0.556,96.2
