batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nelson Velázquez,676369,2,2023,0.5,0,0.496,0.5,0.333,87.9
Cam Smith,701358,2,2025,0.5,0,0.464,0.5,0.0,81.2
Yordan Alvarez,670541,7,2021–2025,0.286,1,0.441,0.5,0.235,93.8
Isaac Paredes,670623,12,2022–2025,0.25,1,0.425,0.556,0.16,92.6
LaMonte Wade Jr.,664774,7,2023–2025,0.143,0,0.418,0.429,0.077,91.9
Christian Walker,572233,13,2023–2025,0.385,1,0.399,0.3,0.129,91.4
Daulton Varsho,662139,8,2024–2025,0.25,0,0.276,0.5,0.312,91.6
Jeremy Peña,665161,5,2025,0.4,0,0.249,0.167,0.0,85.9
Yainer Diaz,673237,6,2025,0.167,0,0.241,0.5,0.0,86.5
Christian Vázquez,543877,15,2020–2025,0.533,0,0.238,0.308,0.152,88.7
Jose Altuve,514888,13,2018–2025,0.308,1,0.215,0.182,0.226,74.1
Taylor Trammell,666211,4,2021–2022,0.0,0,0.104,0.0,0.286,83.1
Jorge Barrosa,678489,1,2026,0.0,0,,0.0,0.0,93.6
