batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Hao-Yu Lee,701678,2,2026,1.0,0,0.795,1.0,0.0,101.8
Kevin McGonigle,805808,3,2026,0.333,0,0.76,0.5,0.25,96.8
Zach McKinstry,656716,4,2021–2026,0.5,0,0.506,0.333,0.0,93.8
Spencer Torkelson,679529,4,2024–2026,0.0,0,0.483,0.5,0.182,94.2
Matt Vierling,663837,5,2024–2026,0.0,0,0.296,0.6,0.071,93.7
Dillon Dingler,693307,3,2026,0.0,0,0.215,0.0,0.0,71.4
Riley Greene,682985,5,2024–2026,0.0,0,0.182,0.4,0.25,88.9
Jake Rogers,668670,4,2024–2026,0.0,0,0.114,0.0,0.4,89.3
Ben Malgeri,701162,2,2026,0.0,0,0.099,0.0,0.429,88.1
James Outman,681546,2,2023,0.0,0,0.0,,1.0,
