batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Julio Rodríguez,677594,15,2023–2026,0.4,1,0.487,0.455,0.205,92.1
J.P. Crawford,641487,24,2021–2026,0.375,1,0.37,0.25,0.091,85.2
Weston Wilson,642215,2,2026,0.5,0,0.35,0.0,0.0,87.6
Michael Arroyo,703197,3,2026,0.333,0,0.32,0.0,0.2,83.6
Dominic Canzone,686527,3,2026,0.333,0,0.276,0.5,0.4,87.6
Josh Naylor,647304,16,2022–2026,0.188,0,0.262,0.462,0.269,87.0
Randy Arozarena,668227,16,2022–2026,0.312,0,0.249,0.5,0.167,91.5
Cal Raleigh,663728,18,2021–2026,0.167,2,0.222,0.364,0.302,84.8
Victor Robles,645302,3,2026,0.333,0,0.206,0.333,0.143,78.4
Cole Young,702284,4,2026,0.0,0,0.048,0.5,0.5,84.1
