batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Miguel Andujar,609280,5,2025–2026,0.6,1,0.653,0.5,0.0,91.8
Freddy Fermin,666023,3,2024–2025,0.333,0,0.421,0.5,0.214,92.6
Ty France,664034,6,2024–2025,0.0,0,0.325,0.6,0.0,101.2
Fernando Tatis Jr.,665487,8,2024–2025,0.375,0,0.303,0.25,0.227,86.4
Manny Machado,592518,10,2024–2025,0.2,2,0.282,0.8,0.375,99.0
Jackson Merrill,701538,4,2025,0.25,0,0.266,0.333,0.188,93.0
Gavin Sheets,657757,5,2024–2025,0.0,0,0.217,0.25,0.286,76.3
Xander Bogaerts,593428,7,2024–2025,0.0,0,0.182,0.571,0.353,92.4
Rodolfo Durán,660710,1,2026,0.0,0,,0.0,0.0,88.8
Samad Taylor,669392,3,2024–2026,0.0,0,,0.0,0.25,29.6
Sung-Mun Song,823550,1,2026,0.0,0,,,0.667,
