batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Adrian Del Castillo,680728,3,2026,0.333,0,0.396,1.0,0.333,101.6
Ildemaro Vargas,545121,5,2024–2026,0.4,0,0.304,0.25,0.222,79.0
Corbin Carroll,682998,10,2023–2026,0.1,1,0.294,0.286,0.167,84.9
Ketel Marte,606466,11,2022–2026,0.273,1,0.292,0.545,0.103,95.2
James McCann,543510,8,2022–2026,0.375,0,0.267,0.167,0.267,87.9
Gabriel Moreno,672515,5,2023–2024,0.0,0,0.256,0.25,0.0,90.4
Geraldo Perdomo,672695,10,2022–2026,0.1,0,0.225,0.4,0.045,89.5
Nolan Arenado,571448,19,2021–2025,0.053,0,0.209,0.304,0.14,87.6
Max Kepler,596146,7,2019–2024,0.429,0,0.198,0.667,0.333,103.7
Jorge Barrosa,678489,2,2026,0.0,0,0.036,0.0,0.0,76.2
