batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elias Díaz,553869,4,2018–2023,0.0,0,0.596,0.5,0.333,96.0
Jake Burger,669394,5,2022–2023,0.4,1,0.466,0.75,0.455,97.8
Joc Pederson,592626,7,2019–2021,0.143,0,0.398,0.4,0.167,92.0
Brandon Nimmo,607043,4,2023,0.25,0,0.341,0.75,0.25,98.8
Kyle Higashioka,543309,11,2018–2023,0.091,0,0.292,0.75,0.375,94.8
Jarred Kelenic,672284,5,2021–2023,0.2,0,0.225,0.75,0.077,95.0
Nicky Lopez,670032,15,2019–2023,0.067,0,0.22,0.111,0.345,85.6
Corey Seager,608369,4,2022,0.0,0,0.204,1.0,0.75,104.9
Ezequiel Duran,677649,1,2022,0.0,0,0.037,0.0,0.75,89.2
Justin Foscue,679822,2,2024,0.0,0,,0.0,0.667,
Wyatt Langford,694671,2,2024,0.0,0,,0.0,0.0,
