batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,4,2024–2026,0.5,1,0.663,1.0,0.167,106.8
Taylor Trammell,666211,2,2025,0.5,1,0.539,0.5,0.429,96.8
Nick Allen,669397,3,2023,0.333,0,0.401,0.0,0.2,65.1
Christian Walker,572233,13,2023–2026,0.385,1,0.388,0.333,0.391,87.7
LaMonte Wade Jr.,664774,9,2023–2025,0.222,0,0.354,0.667,0.2,97.9
Isaac Paredes,670623,9,2024–2026,0.111,0,0.258,0.333,0.15,87.9
Cam Smith,701358,9,2025–2026,0.222,0,0.208,0.5,0.4,92.4
Jose Altuve,514888,13,2024–2026,0.231,0,0.204,0.111,0.269,73.3
Yainer Diaz,673237,9,2023–2025,0.0,0,0.19,0.5,0.158,87.0
Jeremy Peña,665161,10,2023–2025,0.2,0,0.177,0.333,0.25,80.7
Daulton Varsho,662139,4,2023–2025,0.0,0,0.096,0.333,0.273,92.0
Christian Vázquez,543877,6,2023–2026,0.0,0,0.02,0.0,0.286,77.0
Nelson Velázquez,676369,1,2025,0.0,0,,0.0,0.0,83.3
