batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Coby Mayo,691723,1,2025,1.0,0,0.637,0.0,0.5,77.2
Colton Cowser,681297,6,2025–2026,0.333,1,0.546,0.4,0.133,74.8
Pete Alonso,624413,2,2026,0.5,0,0.35,1.0,0.0,96.6
Jeremiah Jackson,669236,2,2026,0.5,0,0.34,0.5,0.5,84.8
Dylan Beavers,687637,2,2025,0.0,0,0.203,0.0,0.143,81.4
Gunnar Henderson,683002,4,2025–2026,0.0,0,0.176,0.0,0.1,76.8
Jackson Holliday,702616,4,2025–2026,0.0,0,0.05,0.0,0.333,79.3
Tyler O'Neill,641933,2,2025,0.0,0,0.012,0.0,0.5,87.3
Carlos Narváez,665966,3,2025–2026,0.0,0,0.001,0.0,0.333,80.4
Leody Taveras,665750,1,2026,0.0,0,0.0,0.0,0.0,31.2
