batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Matt Olson,621566,6,2025–2026,0.5,0,0.567,1.0,0.188,108.4
Ozzie Albies,645277,5,2025–2026,0.4,0,0.425,0.4,0.1,91.4
Mauricio Dubón,643289,7,2025–2026,0.429,0,0.389,0.0,0.083,84.3
Ronald Acuña Jr.,660670,8,2025–2026,0.5,1,0.367,0.714,0.1,93.3
Dominic Smith,642086,4,2026,0.5,1,0.35,0.25,0.083,92.9
Drake Baldwin,686948,2,2026,0.5,0,0.343,1.0,0.0,103.8
Austin Riley,663586,5,2025–2026,0.2,1,0.296,0.333,0.333,89.2
Sean Murphy,669221,4,2022–2025,0.5,0,0.29,1.0,0.125,102.8
Michael Harris II,671739,7,2025–2026,0.143,0,0.237,0.286,0.0,78.2
Mike Yastrzemski,573262,8,2025–2026,0.0,0,0.044,0.167,0.143,85.7
