batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Burger,669394,10,2022–2026,0.2,1,0.436,0.556,0.29,94.1
Joc Pederson,592626,21,2015–2026,0.19,0,0.381,0.455,0.271,91.4
Corey Seager,608369,19,2016–2026,0.421,0,0.377,0.5,0.283,93.1
Josh Jung,673962,8,2025–2026,0.375,0,0.307,0.5,0.105,89.0
Evan Carter,694497,9,2024–2026,0.333,0,0.291,0.375,0.312,85.6
Ezequiel Duran,677649,3,2026,0.333,0,0.284,0.667,0.0,90.9
Nicky Lopez,670032,13,2019–2026,0.231,0,0.279,0.077,0.048,77.7
Brandon Nimmo,607043,8,2024–2026,0.0,0,0.254,0.5,0.276,93.1
Wyatt Langford,694671,16,2024–2026,0.25,0,0.245,0.5,0.229,91.5
Kyle Higashioka,543309,10,2022–2026,0.4,0,0.243,0.625,0.286,95.6
Elias Díaz,553869,12,2017–2023,0.083,0,0.168,0.182,0.217,83.2
Michael Helman,680737,1,2026,0.0,0,0.117,0.0,0.333,51.6
