batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kevin McGonigle,805808,1,2026,0.0,0,0.939,1.0,0.0,100.1
Colt Keith,690993,0,2026,,0,0.699,,,
Zach McKinstry,656716,3,2023,0.333,1,0.598,1.0,0.125,101.9
Jake Rogers,668670,4,2021–2023,0.25,0,0.464,0.0,0.167,67.0
Spencer Torkelson,679529,7,2022–2026,0.286,0,0.397,0.5,0.105,94.8
Matt Vierling,663837,5,2023,0.4,0,0.338,0.75,0.0,100.4
Riley Greene,682985,10,2022–2026,0.3,0,0.232,0.429,0.308,88.6
Kerry Carpenter,681481,8,2022–2026,0.125,0,0.163,0.143,0.321,85.0
Dillon Dingler,693307,2,2026,0.0,0,0.068,0.0,0.0,68.9
Hao-Yu Lee,701678,1,2026,0.0,0,0.009,0.0,0.0,94.0
James Outman,681546,2,2025,0.0,0,0.0,,0.5,
Jahmai Jones,663330,1,2020,0.0,0,,,1.0,
