batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alejandro Kirk,672386,2,2022–2023,0.5,0,0.567,0.0,0.4,77.2
Myles Straw,664702,12,2022–2023,0.5,0,0.474,0.364,0.083,91.7
Brandon Valenzuela,678218,5,2026,0.2,0,0.445,1.0,0.0,101.2
Jesús Sánchez,660821,11,2021–2026,0.182,0,0.44,0.75,0.211,99.9
George Springer,543807,29,2015–2026,0.31,2,0.421,0.333,0.172,87.6
Ernie Clement,676391,5,2026,0.2,0,0.328,0.8,0.167,95.8
Vladimir Guerrero Jr.,665489,13,2022–2026,0.231,1,0.315,0.455,0.179,91.7
Nathan Lukes,664770,6,2026,0.333,1,0.296,0.167,0.125,82.6
Andrés Giménez,665926,24,2021–2026,0.25,1,0.279,0.278,0.316,87.9
Kazuma Okamoto,672960,6,2026,0.333,0,0.205,0.5,0.357,95.2
Josh Smith,669701,6,2022–2025,0.167,0,0.18,0.5,0.167,94.7
