batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Iván Herrera,671056,3,2026,0.667,0,0.682,1.0,0.111,103.8
Nelson Velázquez,676369,6,2022–2026,0.333,2,0.562,1.0,0.278,101.9
Masyn Winn,691026,3,2026,0.667,0,0.481,0.5,0.2,92.5
Jordan Walker,691023,8,2023–2026,0.375,1,0.475,0.5,0.5,96.3
Alec Burleson,676475,7,2023–2026,0.143,0,0.442,0.286,0.231,89.5
Nathan Church,701675,5,2026,0.2,1,0.393,0.6,0.0,89.4
José Fermín,665877,4,2026,0.75,0,0.33,0.6,0.125,94.5
Blaze Jordan,691458,4,2026,0.25,0,0.274,0.5,0.286,92.6
JJ Wetherholt,802139,4,2026,0.5,0,0.219,0.0,0.143,81.0
Lars Nootbaar,663457,3,2023–2026,0.0,0,0.09,1.0,0.25,96.3
Pedro Pagés,686780,3,2020–2025,0.333,0,0.074,0.0,0.167,85.4
