batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Daylen Lile,695734,2,2025,0.5,1,0.718,0.5,0.0,95.6
CJ Abrams,682928,27,2022–2025,0.296,0,0.385,0.667,0.242,95.3
Jacob Young,696285,8,2024–2025,0.25,0,0.334,0.429,0.2,86.7
James Wood,695578,12,2024–2025,0.083,1,0.32,0.8,0.259,95.1
Keibert Ruiz,660688,30,2021–2025,0.267,3,0.291,0.391,0.185,87.7
Dylan Crews,686611,8,2024–2025,0.125,0,0.258,0.167,0.286,85.4
Andrés Chaparro,665953,3,2024,0.0,0,0.222,0.333,0.2,87.4
José Tena,677588,8,2024–2025,0.0,0,0.175,0.5,0.4,89.1
Nasim Nuñez,683083,2,2024,0.0,0,0.052,0.0,0.167,74.6
Jorbit Vivas,678391,1,2025,1.0,0,,0.0,0.5,77.0
