batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Higashioka,543309,4,2021–2026,0.5,0,0.685,0.667,0.167,99.4
Brandon Nimmo,607043,5,2026,0.2,0,0.576,0.75,0.1,101.1
Corey Seager,608369,11,2017–2026,0.182,1,0.437,0.556,0.0,91.1
Nicky Lopez,670032,9,2024–2026,0.222,0,0.408,0.222,0.118,87.3
Joc Pederson,592626,20,2017–2026,0.1,1,0.28,0.6,0.326,92.8
Evan Carter,694497,10,2024–2026,0.1,0,0.252,0.286,0.059,84.3
Josh Jung,673962,5,2025–2026,0.2,1,0.229,0.4,0.167,91.5
Elias Díaz,553869,12,2018–2025,0.167,0,0.176,0.182,0.231,82.9
Jake Burger,669394,8,2023–2026,0.25,0,0.16,0.444,0.292,87.8
Michael Helman,680737,2,2026,0.5,0,0.113,0.0,0.0,80.1
Ezequiel Duran,677649,6,2024–2026,0.0,0,0.105,0.5,0.111,89.1
Wyatt Langford,694671,8,2024–2026,0.125,1,0.0,1.0,0.467,102.8
Justin Foscue,679822,1,2024,0.0,0,,0.0,0.0,
