batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
John Rave,670231,2,2026,0.5,0,0.864,1.0,0.333,106.1
Tyler Tolbert,686475,1,2026,0.0,0,0.54,1.0,0.333,97.5
Josh Rojas,668942,1,2024,1.0,0,0.48,1.0,0.5,97.7
Bobby Witt Jr.,677951,7,2022–2025,0.143,0,0.418,0.4,0.088,83.7
Carter Jensen,695600,2,2026,0.5,0,0.348,0.0,0.0,74.2
Isaac Collins,686555,3,2026,0.333,0,0.278,0.0,0.0,65.8
Michael Massey,686681,9,2022–2026,0.222,0,0.271,0.333,0.071,90.2
Salvador Perez,521692,15,2021–2026,0.067,0,0.26,0.667,0.3,92.8
Nick Loftin,679845,3,2024–2026,0.0,0,0.253,0.333,0.0,91.7
Kameron Misner,670224,2,2026,0.0,0,0.169,0.0,0.8,93.8
Lane Thomas,657041,2,2023–2024,0.5,0,0.136,1.0,0.0,96.1
Jac Caglianone,695506,2,2026,0.0,0,0.088,1.0,0.333,98.2
Starling Marte,516782,1,2025,0.0,0,0.084,1.0,0.0,96.4
