batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Trevor Larnach,663616,5,2022–2026,0.6,0,0.878,0.2,0.222,90.2
Ryan Jeffers,680777,1,2022–2025,0.0,0,0.689,1.0,0.1,96.6
Josh Bell,605137,1,2026,1.0,0,0.531,1.0,0.0,99.1
Victor Caratini,605170,9,2024–2026,0.111,0,0.223,0.333,0.2,84.5
Kody Clemens,665019,5,2024–2026,0.0,0,0.201,0.333,0.333,90.4
Royce Lewis,668904,3,2025–2026,0.333,0,0.064,0.5,0.167,95.4
Luke Keaschall,807712,4,2025–2026,0.25,0,0.019,0.0,0.0,83.4
Alex Jackson,656577,2,2021,0.0,0,0.0,,1.0,
Austin Martin,668885,2,2025,0.5,0,,0.0,0.25,
Brooks Lee,686797,1,2025,1.0,0,,0.0,0.0,89.2
