batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Braden Montgomery,695731,3,2026,1.0,0,0.985,1.0,0.0,102.1
Tristan Peters,671976,2,2026,1.0,1,0.932,1.0,0.0,101.8
Munetaka Murakami,808959,2,2026,0.5,1,0.674,1.0,0.5,110.0
Chase Meidroth,805367,2,2026,0.5,0,0.547,0.0,0.0,82.4
Miguel Vargas,678246,6,2024–2026,0.333,0,0.279,0.333,0.1,89.9
Sam Antonacci,803011,2,2026,0.0,0,0.278,1.0,0.5,107.3
Brenton Doyle,686668,3,2025,0.333,0,0.258,0.5,0.167,79.6
Andrew Benintendi,643217,5,2024–2026,0.0,0,0.161,0.25,0.182,93.2
Colson Montgomery,695657,2,2026,0.0,0,0.148,1.0,0.0,105.2
Tommy Pham,502054,2,2025,0.0,0,,0.0,0.0,71.6
