batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Joc Pederson,592626,7,2017–2025,0.429,3,0.481,0.75,0.133,96.0
Ezequiel Duran,677649,6,2023,0.333,1,0.431,0.0,0.5,85.1
Danny Jansen,643376,2,2025,0.0,0,0.415,0.0,0.4,89.3
Brandon Nimmo,607043,10,2022–2025,0.3,0,0.307,0.375,0.211,93.5
Elias Díaz,553869,8,2022–2025,0.5,1,0.286,0.5,0.167,90.5
Logan O'Hoppe,681351,4,2024–2026,0.0,0,0.121,0.0,0.286,74.6
Jake Burger,669394,5,2023–2024,0.0,0,0.07,0.333,0.167,90.8
Cody Freeman,683227,0,2023,,0,,,,
Corey Seager,608369,4,2022–2025,0.25,0,,0.5,0.0,96.4
Evan Carter,694497,2,2025,0.5,0,,0.0,0.0,75.6
