batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Colson Montgomery,695657,8,2025–2026,0.25,2,0.605,0.667,0.389,99.1
Sam Antonacci,803011,2,2026,1.0,0,0.576,0.5,0.0,94.3
Brenton Doyle,686668,3,2025,0.333,0,0.521,0.0,0.0,80.1
Miguel Vargas,678246,4,2025–2026,0.5,0,0.519,0.25,0.333,78.7
Andrew Benintendi,643217,7,2025–2026,0.429,0,0.354,0.0,0.136,83.8
Chase Meidroth,805367,8,2025–2026,0.375,0,0.348,0.714,0.105,93.9
Tristan Peters,671976,3,2026,0.333,0,0.296,0.5,0.333,79.2
Randal Grichuk,545341,2,2023,0.0,0,0.202,1.0,0.25,108.2
Drew Romo,691011,2,2026,0.0,0,0.108,0.0,0.0,85.7
Tommy Pham,502054,2,2023,0.0,0,0.002,0.0,0.25,91.5
Jake Rogers,668670,2,2026,0.0,0,,0.0,0.0,77.1
