batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Stowers,669065,4,2025–2026,0.75,1,1.113,0.667,0.273,106.8
Xavier Edwards,669364,3,2025–2026,0.333,0,0.453,0.0,0.2,71.4
Griffin Conine,665052,3,2025–2026,0.0,0,0.381,0.667,0.333,95.6
Jakob Marsee,805300,2,2025,0.0,0,0.365,0.0,0.333,72.4
Agustín Ramírez,682663,3,2025,0.333,0,0.279,0.5,0.0,103.2
Otto Lopez,672640,5,2025–2026,0.2,0,0.256,0.333,0.222,94.4
Graham Pauley,688363,5,2025–2026,0.4,0,0.174,0.0,0.286,83.3
Heriberto Hernández,681715,3,2026,0.0,0,0.056,0.5,0.6,83.8
Joe Mack,691788,2,2026,0.0,0,0.029,0.0,0.2,76.9
Esteury Ruiz,665923,1,2026,0.0,0,0.0,0.0,0.0,18.6
Javier Sanoja,691594,1,2025,0.0,0,,0.0,0.0,
