batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lawrence Butler,671732,8,2024–2025,0.625,0,0.521,0.571,0.154,97.1
Zack Gelof,680869,10,2024–2026,0.5,0,0.518,0.625,0.118,93.6
Jeff McNeil,643446,3,2023,0.333,0,0.232,0.333,0.2,88.1
Jonah Heim,641680,9,2023–2024,0.0,0,0.172,0.286,0.115,79.9
Denzel Clarke,672016,3,2025,0.333,0,0.115,0.5,0.2,95.6
Max Muncy,691777,7,2025–2026,0.143,0,0.004,0.25,0.429,89.2
Brian Serven,661531,2,2023,0.0,0,0.0,,0.75,
Donovan Walton,622268,1,2024,1.0,0,,0.0,0.0,
Michael Stefanic,683021,3,2026,1.0,0,,0.333,0.0,88.6
Tommy White,695720,3,2026,0.0,0,,0.5,0.4,92.0
