batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cam Smith,701358,3,2026,0.667,0,0.66,1.0,0.0,107.8
Yordan Alvarez,670541,6,2023–2026,0.0,0,0.513,0.75,0.2,99.6
Yainer Diaz,673237,3,2023–2024,0.333,0,0.427,0.5,0.222,95.3
LaMonte Wade Jr.,664774,2,2026,0.5,0,0.358,0.5,0.0,90.8
Isaac Paredes,670623,8,2023–2026,0.25,0,0.34,0.625,0.1,92.5
Christian Walker,572233,3,2026,0.333,0,0.315,0.5,0.5,96.5
Jose Altuve,514888,8,2023–2026,0.25,0,0.269,0.143,0.25,81.8
Taylor Trammell,666211,2,2026,0.0,0,0.258,1.0,0.0,102.6
Christian Vázquez,543877,3,2024–2025,0.333,0,0.2,0.667,0.0,87.6
Jeremy Peña,665161,6,2023–2026,0.333,0,0.112,0.0,0.357,79.0
