batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Burger,669394,4,2025–2026,0.0,0,0.483,1.0,0.125,101.3
Alejandro Osuna,696030,2,2025–2026,0.0,0,0.42,0.0,0.0,70.2
Brandon Nimmo,607043,22,2017–2025,0.364,0,0.336,0.357,0.082,90.0
Josh Jung,673962,4,2025,0.0,0,0.25,0.333,0.0,93.3
Justin Foscue,679822,2,2024,0.0,0,0.24,1.0,0.25,107.2
Wyatt Langford,694671,5,2024–2025,0.0,0,0.203,0.0,0.333,87.7
Elias Díaz,553869,4,2022–2024,0.0,0,0.105,0.667,0.182,95.6
Joc Pederson,592626,6,2019–2024,0.0,0,0.057,0.0,0.118,85.3
Kyle Higashioka,543309,1,2025,0.0,0,0.039,0.0,0.0,87.4
Cam Cauley,695508,1,2026,0.0,0,,,0.0,
Evan Carter,694497,1,2026,0.0,0,,0.0,0.0,77.4
