batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kody Clemens,665019,1,2026,0.0,0,1.089,1.0,0.0,102.6
Trevor Larnach,663616,12,2024–2026,0.167,0,0.375,0.125,0.304,85.6
Luke Keaschall,807712,5,2026,0.4,0,0.348,0.2,0.0,85.0
Victor Caratini,605170,6,2021–2026,0.333,0,0.298,0.4,0.125,89.3
Brooks Lee,686797,7,2024–2026,0.0,0,0.263,0.667,0.077,90.8
Ryan Jeffers,680777,2,2024,0.0,0,0.235,0.0,0.5,77.1
Josh Bell,605137,8,2025–2026,0.0,0,0.161,0.2,0.143,88.2
Walker Jenkins,805805,2,2026,0.5,0,0.141,0.0,0.25,78.4
Kaelen Culpepper,701785,2,2026,0.0,0,0.058,0.0,0.167,57.3
Alex Jackson,656577,6,2021–2024,0.167,0,0.058,0.667,0.429,86.3
Royce Lewis,668904,2,2026,0.0,0,0.022,0.0,0.4,92.2
Ryan Kreidler,668952,2,2024,0.0,0,0.022,0.0,0.5,86.9
