batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Colton Cowser,681297,5,2024,0.8,2,1.024,0.75,0.273,99.3
Taylor Ward,621493,3,2024–2026,0.667,0,0.634,0.667,0.0,97.0
Coby Mayo,691723,5,2024–2026,0.2,0,0.387,0.2,0.3,82.1
Jackson Holliday,702616,6,2024–2025,0.5,0,0.326,0.6,0.312,99.5
Gunnar Henderson,683002,9,2024–2026,0.111,0,0.272,0.111,0.158,84.4
Christian Encarnacion-Strand,687952,2,2025,0.0,0,0.002,0.0,0.333,86.6
Jeremiah Jackson,669236,1,2026,1.0,0,,1.0,0.0,106.0
Leody Taveras,665750,1,2026,0.0,0,,1.0,0.0,103.3
Pete Alonso,624413,2,2026,0.5,0,,0.5,0.25,99.4
Tyler O'Neill,641933,2,2026,1.0,1,,0.5,0.25,101.0
