batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Bauers,641343,7,2024–2026,0.143,0,0.449,0.75,0.25,95.4
Christian Yelich,592885,11,2024–2026,0.455,0,0.362,0.375,0.333,92.6
Joey Ortiz,687401,6,2025–2026,0.333,0,0.324,0.2,0.143,70.3
Jackson Chourio,694192,6,2025–2026,0.333,0,0.323,0.5,0.333,93.0
Brice Turang,668930,13,2024–2026,0.154,1,0.304,0.4,0.231,84.8
Brandon Lockridge,663604,2,2026,0.0,0,0.275,0.5,0.0,100.3
Garrett Mitchell,669003,5,2024–2026,0.0,0,0.266,0.333,0.182,87.2
William Contreras,661388,10,2024–2026,0.1,0,0.156,0.375,0.167,85.9
Andrew Vaughn,683734,2,2025,0.0,0,0.121,0.0,0.6,85.1
Gary Sánchez,596142,4,2025–2026,0.0,0,0.105,0.0,0.375,67.2
David Hamilton,666152,2,2026,0.0,0,0.028,0.0,0.333,77.8
