batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jared Triolo,669707,6,2023–2026,0.167,1,0.423,1.0,0.333,101.9
Bryan Reynolds,668804,11,2023–2026,0.182,0,0.315,0.75,0.167,94.6
Jake Mangum,663968,5,2025–2026,0.0,0,0.279,0.8,0.0,95.6
Brandon Lowe,664040,3,2025–2026,0.0,0,0.254,0.333,0.375,87.3
Henry Davis,680779,5,2023–2026,0.2,0,0.196,0.667,0.333,94.4
Ryan O'Hearn,656811,7,2024–2026,0.429,0,0.151,0.286,0.182,88.1
Nick Gonzales,693304,3,2026,0.0,0,0.124,0.0,0.0,87.4
Tyler Callihan,682997,2,2026,0.0,0,0.09,0.5,0.167,87.8
Marcell Ozuna,542303,2,2026,0.0,0,0.024,0.0,0.4,90.2
Rafael Flores Jr.,804668,1,2026,0.0,0,,,0.5,
