batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,8,2023–2025,0.375,1,0.521,0.375,0.143,90.5
Andrew Vaughn,683734,6,2022–2024,0.333,0,0.419,0.429,0.0,94.1
Jackson Chourio,694192,8,2024–2025,0.375,1,0.39,0.667,0.188,94.5
William Contreras,661388,12,2022–2025,0.333,1,0.375,0.636,0.182,94.0
Sal Frelick,686217,5,2023–2025,0.6,0,0.295,0.0,0.182,80.9
Gary Sánchez,596142,7,2019–2024,0.286,1,0.283,0.4,0.24,93.9
Christian Yelich,592885,14,2018–2025,0.071,0,0.186,0.455,0.422,87.5
Jake Bauers,641343,6,2020–2025,0.5,0,0.172,0.25,0.6,86.3
Blake Perkins,663368,3,2023–2024,0.0,0,0.169,0.333,0.0,86.6
Joey Ortiz,687401,7,2024–2025,0.143,0,0.146,0.286,0.0,78.8
Luis Rengifo,650859,5,2023–2024,0.0,0,0.119,0.25,0.25,81.8
