batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Riley Greene,682985,12,2022–2025,0.167,0,0.386,0.625,0.276,94.5
Colt Keith,690993,9,2024–2025,0.333,0,0.317,0.4,0.25,91.6
Gleyber Torres,650402,8,2023–2025,0.375,0,0.298,0.429,0.091,90.7
Kerry Carpenter,681481,14,2022–2025,0.071,0,0.272,0.333,0.182,89.2
Spencer Torkelson,679529,13,2022–2025,0.154,0,0.265,0.273,0.045,83.6
Zach McKinstry,656716,8,2023–2025,0.25,0,0.264,0.375,0.2,86.3
Matt Vierling,663837,12,2023–2024,0.25,0,0.204,0.286,0.136,88.1
Jake Rogers,668670,7,2024,0.143,0,0.194,0.5,0.438,83.6
Wenceel Pérez,672761,7,2024–2025,0.143,0,0.138,0.25,0.2,87.6
James Outman,681546,2,2023,0.0,0,0.128,1.0,0.5,99.6
Dillon Dingler,693307,2,2025,0.0,0,0.064,1.0,0.333,103.1
