batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tristan Peters,671976,2,2026,0.5,0,0.74,1.0,0.667,102.9
Munetaka Murakami,808959,2,2026,0.5,0,0.527,1.0,0.667,107.5
Randal Grichuk,545341,13,2015–2022,0.385,2,0.524,0.556,0.2,94.2
Sam Antonacci,803011,2,2026,1.0,0,0.48,0.5,0.0,90.8
Andrew Benintendi,643217,11,2018–2026,0.091,0,0.37,0.455,0.13,91.4
Chase Meidroth,805367,5,2025–2026,0.4,0,0.353,0.5,0.182,88.2
Miguel Vargas,678246,6,2025–2026,0.5,0,0.352,0.4,0.231,96.4
Braden Montgomery,695731,2,2026,0.0,0,0.296,1.0,0.0,96.6
Colson Montgomery,695657,3,2026,0.0,0,0.055,1.0,0.375,95.6
Drew Romo,691011,1,2026,0.0,0,0.0,0.0,0.0,79.9
