batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Drake Baldwin,686948,8,2025–2026,0.625,1,0.531,0.714,0.2,100.6
Mike Yastrzemski,573262,10,2024–2026,0.5,0,0.527,1.0,0.105,100.8
Ha-Seong Kim,673490,13,2023–2024,0.308,1,0.513,0.455,0.087,88.9
Mauricio Dubón,643289,6,2024–2026,0.5,0,0.391,0.333,0.0,90.3
Ronald Acuña Jr.,660670,7,2024–2026,0.286,0,0.349,0.5,0.357,93.8
Matt Olson,621566,11,2024–2026,0.182,0,0.346,0.333,0.321,93.1
Michael Harris II,671739,9,2024–2026,0.222,0,0.302,0.25,0.167,86.1
Lane Thomas,657041,5,2024,0.0,0,0.284,1.0,0.167,104.3
Austin Riley,663586,10,2024–2025,0.4,0,0.233,0.429,0.263,96.1
Ozzie Albies,645277,12,2024–2026,0.083,0,0.117,0.286,0.276,89.6
Sean Murphy,669221,2,2024,0.0,0,0.096,0.0,0.167,66.2
Dominic Smith,642086,3,2025,0.0,0,0.003,1.0,0.222,95.7
