batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Troy Johnston,687859,5,2025–2026,0.2,0,0.504,0.5,0.067,94.8
TJ Rumfield,681198,4,2026,0.5,0,0.481,0.0,0.0,84.7
Connor Norby,681393,2,2025,1.0,0,0.409,0.5,0.0,77.1
Ezequiel Tovar,678662,4,2026,0.0,0,0.384,0.25,0.0,79.6
Hunter Goodman,696100,9,2025–2026,0.556,0,0.364,0.375,0.333,94.1
Brett Sullivan,664954,5,2026,0.4,0,0.264,0.4,0.167,83.5
Jordan Beck,687597,2,2025,0.0,0,0.232,0.0,0.167,86.9
Mickey Moniak,666160,9,2025–2026,0.222,0,0.171,0.25,0.444,87.7
Willi Castro,650489,5,2024–2025,0.4,0,0.136,0.0,0.385,82.3
Jake McCarthy,664983,7,2026,0.286,0,0.09,0.25,0.364,76.1
