batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
George Springer,543807,10,2025–2026,0.3,0,0.421,0.333,0.118,85.6
Vladimir Guerrero Jr.,665489,11,2025–2026,0.545,0,0.415,0.5,0.062,94.2
Brandon Valenzuela,678218,5,2026,0.4,0,0.377,0.0,0.2,51.4
Charles McAdoo,807727,4,2026,0.25,0,0.375,0.25,0.0,86.1
Jesús Sánchez,660821,10,2025–2026,0.4,0,0.364,0.286,0.111,90.3
Ernie Clement,676391,12,2025–2026,0.417,0,0.327,0.167,0.118,81.9
Nathan Lukes,664770,12,2025–2026,0.167,0,0.323,0.222,0.259,82.6
Andrés Giménez,665926,9,2025–2026,0.333,0,0.272,0.0,0.143,75.1
Alejandro Kirk,672386,6,2025,0.0,0,0.181,0.0,0.278,83.2
Kazuma Okamoto,672960,6,2026,0.167,1,0.176,0.333,0.5,85.1
Josh Smith,669701,2,2026,0.0,0,0.0,,0.25,
Myles Straw,664702,2,2026,0.0,0,,0.0,0.0,87.2
